22:08:46,-40.389350681339394
22:08:46,-40.389350681339394
22:08:46,-22.21759426951831
22:08:46,-22.21759426951831
22:08:47,-23.19859051364819
22:08:47,-23.19859051364819
22:08:47,-22.503528499767423
22:08:47,-21.93848046770647
22:08:47,-21.665958723290224
22:08:47,-22.067899562410222
22:08:47,-21.139824808657664
22:08:47,-22.340647959994136
22:08:47,-22.340647959994136
22:08:47,-22.067899562410222
22:08:47,-22.067899562410222
22:08:47,-22.067899562410222
22:08:47,-21.39981013208223
22:08:47,-21.39981013208223
22:08:47,-21.80140948635181
22:08:47,-20.556045219583464
22:08:47,-20.556045219583464
22:08:47,-21.139824808657664
22:08:48,-19.290046219188735
22:08:48,-20.095231191904816
22:08:48,-20.095231191904816
22:08:48,-22.416147479343643
22:08:49,-21.55707928503772
22:08:49,-21.55707928503772
22:08:49,-21.682291613244935
22:08:49,-21.682291613244935
22:08:49,-21.682291613244935
22:08:49,-21.682291613244935
22:08:49,-20.854458039578347
22:08:49,-20.854458039578347
22:08:49,-20.709037591649032
22:08:49,-21.80140948635181
22:08:49,-21.80140948635181
22:08:50,-29.931511840507792
22:08:50,-29.649863507575578
22:08:50,-29.649863507575578
22:08:50,-32.17121712854458
22:08:50,-32.34744349944203
22:08:50,-32.34744349944203
22:08:50,-32.78428086586915
22:08:50,-32.78428086586915
22:08:50,-33.231711067979354
22:08:50,-34.85445556610366
22:08:50,-34.15969454566943
22:08:50,-34.15969454566943
22:08:50,-34.64094751191629
22:08:50,-34.41836447905621
22:08:50,-34.41836447905621
22:08:50,-34.18612248637504
22:08:50,-34.18612248637504
22:08:50,-34.41836447905621
22:08:50,-33.690067525979785
22:08:50,-33.690067525979785
22:08:50,-34.91940201245768
22:08:50,-34.41836447905621
22:08:50,-34.18612248637504
22:08:51,-34.18612248637504
22:08:51,-34.18612248637504
22:08:51,-34.18612248637504
22:08:51,-34.18612248637504
22:08:51,-34.18612248637504
22:08:51,-34.18612248637504
22:08:51,-33.43986920578224
22:08:51,-32.94921511659045
22:08:51,-32.94921511659045
22:08:51,-32.6805547433634
22:08:51,-33.17851165939275
22:08:51,-33.17851165939275
22:08:51,-32.39984017391933
22:08:51,-31.607502246248902
22:08:51,-31.607502246248902
22:08:51,-31.122470196791994
22:08:51,-30.323606862549983
22:08:51,-30.323606862549983
22:08:51,-28.68614757373944
22:08:51,-27.43972794819931
22:08:51,-27.43972794819931
22:08:51,-28.30075576600638
22:08:51,-26.113912630290706
22:08:51,-26.113912630290706
22:08:51,-22.380135051959574
22:08:51,-19.798876354524932
22:08:51,-9.462322208025617
22:08:51,-5.946863053973501
22:08:52,-4.864514437760526
22:08:52,-4.864514437760526
22:08:52,1.2453642667683475
22:08:52,1.2453642667683475
22:08:52,3.8140748342903548
22:08:52,5.07960786001457
22:08:52,10.304846468766033
22:08:52,10.304846468766033
22:08:52,10.08059798754232
22:08:52,17.650124219930124
22:08:52,17.650124219930124
22:08:52,20.854458039578347
22:08:52,20.854458039578347
22:08:52,33.02386755579665
22:08:52,33.02386755579665
22:08:52,39.472459848343824
22:08:52,39.472459848343824
22:08:52,41.423665625002656
22:08:52,41.423665625002656
22:08:52,41.423665625002656
22:08:53,41.423665625002656
22:08:53,41.423665625002656
22:08:53,51.84277341263093
22:08:53,51.84277341263093
22:08:53,41.423665625002656
22:08:53,42.357454705935275
22:08:53,42.357454705935275
22:08:53,42.357454705935275
22:08:53,49.513988458001265
22:08:53,-11.72511201516508
22:08:53,-11.72511201516508
22:08:53,37.3493490446406
22:08:53,34.33021719550332
22:08:53,34.33021719550332
22:08:53,34.33021719550332
22:08:54,33.690067525979785
22:08:54,33.690067525979785
22:08:54,34.62415507994895
22:08:54,34.62415507994895
22:08:54,34.62415507994895
22:08:54,34.62415507994895
22:08:54,34.28687697720896
22:08:54,34.28687697720896
22:08:54,35.166436035792884
22:08:54,36.25383773744479
22:08:54,35.0737544933483
22:08:54,35.0737544933483
22:08:54,35.3112134396332
22:08:54,36.098283967108
22:08:54,36.86989764584402
22:08:54,36.86989764584402
22:08:54,37.79394299861673
22:08:54,36.50144112050632
22:08:54,36.50144112050632
22:08:54,39.093858886229505
22:08:54,33.43986920578224
22:08:54,37.95423087513252
22:08:54,37.95423087513252
22:08:55,37.95423087513252
22:08:55,37.79394299861673
22:08:55,38.51692630710276
22:08:55,38.51692630710276
22:08:55,38.51692630710276
22:08:55,37.05652818940959
22:08:55,37.05652818940959
22:08:55,37.05652818940959
22:08:55,37.05652818940959
22:08:55,37.05652818940959
22:08:55,37.05652818940959
22:08:55,37.79394299861673
22:08:55,37.79394299861673
22:08:55,37.05652818940959
22:08:55,36.86989764584402
22:08:55,36.86989764584402
22:08:55,36.304497122575235
22:08:55,36.86989764584402
22:08:55,36.86989764584402
22:08:55,37.79394299861673
22:08:55,37.79394299861673
22:08:55,37.79394299861673
22:08:55,35.21759296819271
22:08:55,33.690067525979785
22:08:55,33.690067525979785
22:08:55,35.96051719664488
22:08:55,35.96051719664488
22:08:56,34.69515353123397
22:08:56,35.21759296819271
22:08:56,-18.43494882292201
22:08:56,-18.43494882292201
22:08:56,33.94358701975181
22:08:56,35.21759296819271
22:08:56,35.21759296819271
22:08:56,35.96051719664488
22:08:56,36.68972283247581
22:08:56,36.68972283247581
22:08:56,35.21759296819271
22:08:56,35.21759296819271
22:08:56,35.75388725443675
22:08:56,35.75388725443675
22:08:56,33.690067525979785
22:08:56,33.690067525979785
22:08:56,31.607502246248902
22:08:56,31.607502246248902
22:08:56,28.68614757373944
22:08:56,30.256437163529263
22:08:56,32.22875743509856
22:08:56,32.22875743509856
22:08:56,32.22875743509856
22:08:57,33.690067525979785
22:08:57,33.97654403625686
22:08:57,33.97654403625686
22:08:57,34.562524648881826
22:08:57,34.562524648881826
22:08:57,36.02737338510361
22:08:57,36.86989764584402
22:08:57,36.86989764584402
22:08:57,38.333340109098636
22:08:57,39.143986414571046
